79	Fibronectin	276	Preterm Birth	Adult: >=18 yrs old	Female	cervicovaginal swab	>50 ng/mL	ng/mL	NULL	Andrews, W. W., Goldenberg, R. L., Mercer, B., Iams, J., Meis, P., Moawad, A., Das, A., Vandorsten, J. P., Caritis, S. N., Thurnau, G., Miodovnik, M., Roberts, J. & McNellis, D. The Preterm Prediction Study: association of second-trimester genitourinary chlamydia infection with subsequent spontaneous preterm birth. Am J Obstet Gynecol 183, 662-668 (2000).	10992190
79	Fibronectin	276	Preterm Birth	Adult: >=18 yrs old	Female	cervical secretion	Positive 	NULL	Fetal fibronectin test is used to rule out preterm birth	Mayo clinic: Fetal fibronectin test	NULL
79	Fibronectin	1	Normal	Adult: >=18 yrs old	Female	cervical secretion	Negative 	NULL	Fetal fibronectin test is used to rule out preterm birth	Mayo clinic: Fetal fibronectin test	NULL
80	Nuclear Ribonucleoprotein H1 antibodies	6277	Sjogren Syndrome	Adult: >=18 yrs old	Both	serum	>1.9 peak*area	peak*area	NULL	Van den Bergh, K., Hooijkaas, H., Blockmans, D., Westhovens, R., Op De Beeck, K., Verschueren, P., Dufour, D., van de Merwe, J. P., Fijak, M., Klug, J., Michiels, G., Devogelaere, B., De Smedt, H., Derua, R., Waelkens, E., Blanckaert, N. & Bossuyt, X. Heterogeneous nuclear ribonucleoprotein h1, a novel nuclear autoantigen. Clin Chem 55, 946-954 (2009).	19264855
80	Nuclear Ribonucleoprotein H1 antibodies	1	Normal	Adult: >=18 yrs old	Both	serum	<1.9 peak*area	peak*area	NULL	Van den Bergh, K., Hooijkaas, H., Blockmans, D., Westhovens, R., Op De Beeck, K., Verschueren, P., Dufour, D., van de Merwe, J. P., Fijak, M., Klug, J., Michiels, G., Devogelaere, B., De Smedt, H., Derua, R., Waelkens, E., Blanckaert, N. & Bossuyt, X. Heterogeneous nuclear ribonucleoprotein h1, a novel nuclear autoantigen. Clin Chem 55, 946-954 (2009).	19264855
81	Anti-ribosomal P antibodies	739	Systemic Lupus Erythematosus	Adult: >=18 yrs old	Both	serum	>4.45 U/mL	U/mL	NULL	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).	23557114
81	Anti-ribosomal P antibodies	1	Normal	Adult: >=18 yrs old	Both	serum	<4.45 U/mL	U/mL	NULL	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).	23557114
82	Anti-Smith Antibodies	739	Systemic Lupus Erythematosus	Adult: >=18 yrs old	Both	serum	>3.4 U/mL	U/mL	NULL	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).	23557114
82	Anti-Smith Antibodies	1	Normal	Adult: >=18 yrs old	Both	serum	<3.4 U/mL	U/mL	NULL	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).	23557114
83	Anti-double stranded DNA antibodies	739	Systemic Lupus Erythematosus	Adult: >=18 yrs old	Both	serum	>15 U/mL	U/mL	NULL	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).	23557114
83	Anti-double stranded DNA antibodies	1	Normal	Adult: >=18 yrs old	both	serum	<15 U/mL	U/mL	NULL	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).	23557114
84	Hemoglobin subunit beta	115	Diabetes Mellitus Type 2	Adult: >=18 yrs old	Both	serum	>5.52 %	%	NULL	Herdzik, E., Safranow, K. & Ciechanowski, K. Diagnostic value of fasting capillary glucose, fructosamine and glycosylated haemoglobin in detecting diabetes and other glucose tolerance abnormalities compared to oral glucose tolerance test. Acta Diabetol 39, 15-22 (2002).	12043934
84	Hemoglobin subunit beta	1	Normal	Adult: >=18 yrs old	Both	blood	4.49 (3.93-5.05) %	%	NULL	Herdzik, E., Safranow, K. & Ciechanowski, K. Diagnostic value of fasting capillary glucose, fructosamine and glycosylated haemoglobin in detecting diabetes and other glucose tolerance abnormalities compared to oral glucose tolerance test. Acta Diabetol 39, 15-22 (2002).	12043934
87	Glucose-6-phosphate 1-dehydrogenase	6280	Glucose 6 Phosphate Dehydrogenase Deficiency	Infant: 1 wk-2 yrs old	Male	serum	<2.35 U/g Hb	U/g Hb	This is specifically for infant between 3 and 5 days old	Miao, J. K., Chen, Q. X., Bao, L. M., Huang, Y., Zhang, J., Wan, K. X., Yi, J., Wang, S. Y., Zou, L. & Li, T. Y. Determination of optimal cutoff value to accurately identify glucose-6-phosphate dehydrogenase-deficient heterozygous female neonates. Clin Chim Acta 424, 131-135 (2013).	23680071
87	Glucose-6-phosphate 1-dehydrogenase	6280	Glucose 6 Phosphate Dehydrogenase Deficiency	Infant: 1 wk-2 yrs old	Female	serum	<2.55 U/g Hb	U/g Hb	This is specifically for infant between 3 and 5 days old	Miao, J. K., Chen, Q. X., Bao, L. M., Huang, Y., Zhang, J., Wan, K. X., Yi, J., Wang, S. Y., Zou, L. & Li, T. Y. Determination of optimal cutoff value to accurately identify glucose-6-phosphate dehydrogenase-deficient heterozygous female neonates. Clin Chim Acta 424, 131-135 (2013).	23680071
87	Glucose-6-phosphate 1-dehydrogenase	1	Normal	Adult: >=18 yrs old	Both	blood	11.1 (8.8-13.4) U/g	U/g	NULL	Mayo clinic: Glucose-6-Phosphate Dehydrogenase (G-6-PD)	NULL
88	Gastrin	6281	Enterochromaffin Like Cell Hyperplasia	Adult: >=18 yrs old	Both	serum	>89.5 ng/mL	ng/mL	NULL	Nicolaou, A., Thomas, D., Alexandraki, K. I., Sougioultzis, S., Tsolakis, A. V. & Kaltsas, G. Predictive value of gastrin levels for the diagnosis of gastric enterochromaffin-like cell hyperplasia in patients with Hashimoto's thyroiditis. Neuroendocrinology 99, 118-122 (2014).	24776735
88	Gastrin	1	Normal	Adult: >=18 yrs old	Both	blood	<108 ng/mL	ng/mL	NULL	Nicolaou, A., Thomas, D., Alexandraki, K. I., Sougioultzis, S., Tsolakis, A. V. & Kaltsas, G. Predictive value of gastrin levels for the diagnosis of gastric enterochromaffin-like cell hyperplasia in patients with Hashimoto's thyroiditis. Neuroendocrinology 99, 118-122 (2014).	24776735
89	Acetylcholinesterase	33	Alzheimer's Disease	Adult: >=18 yrs old	Both	CSF	8.8 (8.06–9.54) nmol/ml*min	nmol/ml*min	The specific age range is 49-84 yrs old.	NULL	1303164
89	Acetylcholinesterase	1	Normal	Adult: >=18 yrs old	Both	CSF	18.01 (15.75–20.27) nmol/ml*min	nmol/ml*min	The specific age range is 55-83.9 yrs old.	NULL	1303164
89	Acetylcholinesterase	6502	Organophosphate poisoning	All	Both	blood	<31.2 U/g hemoglobin	U/g hemoglobin	Activities less than normal are suspect for exposure to certain insecticides. For occupational high-risk individuals, a pre-exposure "baseline" is recommended.	Mayo clinic: Acetylcholinesterase, Erythrocytes	NULL
89	Acetylcholinesterase	1	Normal	All	Both	blood	46.3 (31.2-61.3) U/g hemoglobin	U/g hemoglobin	NULL	Mayo clinic: Acetylcholinesterase, Erythrocytes	NULL
90	Amyloid Beta42	33	Alzheimer's Disease	Adult: >=18 yrs old	Both	CSF	<1138 pg/ml	pg/ml	NULL	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
90	Amyloid Beta42	1	Normal	Adult: >= 18 yrs old	Both	CSF	1675.0 (1250.0–2100.0) pg/ml	pg/ml	NULL	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
91	Vasopressin-neurophysin 2-copeptin	4581	Autosomal Recessive Neurohypophyseal Diabetes Insipidus	All	Both	blood	<0.9 pmol/L	pmol/L	NULL	medline	NULL
91	Vasopressin-neurophysin 2-copeptin	1	Normal	All	Both	serum	2.75 (0.9–4.6) pmol/L	pmol/L	NULL	medline	NULL
91	Vasopressin-neurophysin 2-copeptin	6473	Syndrome of Inappropriate ADH Secretion	Adult: >=18 yrs old	Both	blood	>5 pg/mL	pg/mL	NULL	University of California San Francisco: Antidiruetic hormone blood test	NULL
91	Vasopressin-neurophysin 2-copeptin	1	Normal	Adult: >=18 yrs old	Both	blood	3 (1-5) pg/mL	pg/mL	NULL	University of Califonia San Francisco: Antidiruetic hormone test	NULL
92	Apolipoprotein E	33	Alzheimer's Disease	Elderly: 65-100+ yrs old	Both	serum	43.7 (30.7–56.7) mg/L	mg/L	NULL	NULL	11071064
92	Apolipoprotein E	1	Normal	Elderly: 65-100+ yrs old	Both	serum	47.4 (34.2–60.6) mg/L	mg/L	Specifically, this is for those between the age of 62 and 80 yrs old	NULL	11071064
93	Beta-2-microglobulin	238	Multiple Myeloma	All	Both	serum	>4 ug/mL	ug/mL	Serum beta-2-microglobulin (beta-2-M) <4 mcg/mL is a good prognostic factor in patients with multiple myeloma. In a study of pretreatment serum beta-2-M levels in 100 patients with myeloma it was reported that the median survival of patients with values >4 mcg/mL was 12 months, whereas median survival for patients with values <4 mcg/mL was 43 months.	Mayo clinic: Beta-2-microglobulin Serum	NULL
93	Beta-2-microglobulin	1	Normal	All	Both	serum	2 (1.21-2.7) ug/mL	ug/mL	NULL	Mayo clinic: Beta-2-microglobulin Serum	NULL
94	Bone specific alkaline phosphatase	61	Bone Metastases	Adult: >=18 yrs old	Both	Serum	>290 U/L	U/L	NULL	Schindler, F., Lajolo, P. P., Pinczowski, H., Fonseca, F. L., Barbieri, A., Massonetto, L. H., Katto, F. T. & Del Giglio, A. Bone and total alkaline phosphatase for screening skeletal metastasis in patients with solid tumours. Eur J Cancer Care (Engl) 17, 152-156 (2008).	18302652
94	Bone specific alkaline phosphatase	6225	Femoral Neck Osteoporsis	Adult: >=18 yrs old	Female	Serum	107 (94-129) IU/L	IU/L	NULL	Atalay, S., Elci, A., Kayadibi, H., Onder, C. B. & Aka, N. Diagnostic utility of osteocalcin, undercarboxylated osteocalcin, and alkaline phosphatase for osteoporosis in premenopausal and postmenopausal women. Ann Lab Med 32, 23-30 (2012).	22259775
94	Bone specific alkaline phosphatase	6226	L1 4 Spine Osteoporosis	Adult: >=18 yrs old	Female	Serum	114 (88-130) IU/L	IU/L	NULL	Atalay, S., Elci, A., Kayadibi, H., Onder, C. B. & Aka, N. Diagnostic utility of osteocalcin, undercarboxylated osteocalcin, and alkaline phosphatase for osteoporosis in premenopausal and postmenopausal women. Ann Lab Med 32, 23-30 (2012).	22259775
94	Bone specific alkaline phosphatase	6227	L2 4 Spine Osteoporosis	Adult: >=18 yrs old	Female	Serum	104 (81-129) IU/L	IU/L	NULL	Atalay, S., Elci, A., Kayadibi, H., Onder, C. B. & Aka, N. Diagnostic utility of osteocalcin, undercarboxylated osteocalcin, and alkaline phosphatase for osteoporosis in premenopausal and postmenopausal women. Ann Lab Med 32, 23-30 (2012).	22259775
94	Bone specific alkaline phosphatase	2318	Paget's Disease Of Bone	Adult: >=18 yrs old	Female	serum	>= 44 ug/L	ug/L	This is specifically for women before menopause.	Jain S., Camacho P.M. (2019) Osteomalacia and Rickets. In: Camacho P. (eds) Metabolic Bone Diseases. Springer, Cham NIH Osteoporosis and Related Bone Diseases - National Resource Center: Paget's Disease of Bone	NULL
94	Bone specific alkaline phosphatase	2318	Paget's Disease Of Bone	Adult: >=18 yrs old	Female	serum	>= 28 ug/L	ug/L	This is specifically for women in postmenopause.	Jain S., Camacho P.M. (2019) Osteomalacia and Rickets. In: Camacho P. (eds) Metabolic Bone Diseases. Springer, Cham NIH Osteoporosis and Related Bone Diseases - National Resource Center: Paget's Disease of Bone	NULL
94	Bone specific alkaline phosphatase	1	Normal	Infant: 1 wk-2 yrs old	Male	serum	123.0 (25.0–221.0) ug/L	ug/L	This is for infant less than 2 yrs old	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Children: 2-17 yrs old	Male	serum	87.5 (27.0–148.0) ug/L	ug/L	This is specifically for those between the age of 2 and 9 yrs old	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Children: 2-17 yrs old	Male	serum	102.0 (35.0–169.0) ug/L	ug/L	This is specifically for those between 10 and 13 yrs old	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Children: 2-17 yrs old	Male	serum	62.0 (13.0–111.0) ug/L	ug/L	This is specifically for those between 14 and 17 yrs old	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Adult: >=18 yrs old	Male	serum	<=20 ug/L	ug/L	NULL	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Children: 2-17 yrs old	Female	serum	107.5 (28.0–187.0) ug/L	ug/L	This is for those 2 yrs or older	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Children: 2-17 yrs old	Female	serum	122.5 (31.0–214.0) ug/L	ug/L	This is specifically for those between 2 and 9 yrs old	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Children: 2-17 yrs old	Female	serum	98.0 (19.0–177.0) ug/L	ug/L	This is specifically for those between 10 and 13 yrs old	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Children: 2-17 yrs old	Female	serum	24.0 (7.0–41.0) ug/L	ug/L	This is specifically for those between 14 and 17 yrs old	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Adult: >=18 yrs old	Female	serum	<=14 ug/L	ug/L	This is specifically for women before menopause.	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	1	Normal	Adult: >=18 yrs old	Female	serum	<=22 ug/L	ug/L	This is specifically for women in postmenopause.	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	6450	Osteomalacia	Adult: >=18 yrs old	Male	Serum	>20 ug/L	ug/L	NULL	Mayo clinic: Bone alkaline phosphatase	NULL
94	Bone specific alkaline phosphatase	1	Normal	Adult: >=18 yrs old	Both	blood	21.19 (18.43-23.95) U/L	U/L	NULL	Schindler, F., Lajolo, P. P., Pinczowski, H., Fonseca, F. L., Barbieri, A., Massonetto, L. H., Katto, F. T. & Del Giglio, A. Bone and total alkaline phosphatase for screening skeletal metastasis in patients with solid tumours. Eur J Cancer Care (Engl) 17, 152-156 (2008).	18302652
94	Bone specific alkaline phosphatase	6450	Osteomalacia	Adult: >=18 yrs old	Female	serum	>=44 ug/L	ug/L	This is specifically for women before menopause.	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	6450	Osteomalacia	Adult: >=18 yrs old	Female	serum	>=28 ug/L	ug/L	This is specifically for women in postmenopause.	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
94	Bone specific alkaline phosphatase	2318	Paget's Disease Of Bone	Adult: >=18 yrs old	Male	serum	>20 ug/L	ug/L	NULL	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum	NULL
95	Brain natriuretic peptide	6228	Congestive Heart Failure	Adult: >=18 yrs old	Both	Serum	>2150 pmol/L	pmol/L	NULL	Collins, S. P., Ronan-Bentle, S. & Storrow, A. B. Diagnostic and prognostic usefulness of natriuretic peptides in emergency department patients with dyspnea. Ann Emerg Med 41, 532-545 (2003).	12658254
95	Brain natriuretic peptide	6228	Congestive Heart Failure	Adult: >=18 yrs old	Both	blood	>100 pg/mL	pg/mL	NULL	US NLM MedlinePlus: Brain natriuretic peptide test	NULL
95	Brain natriuretic peptide	1	Normal	Adult: >=18 yrs old	Both	blood	<100 pg/mL	pg/mL	NULL	US NLM MedlinePlus: Brain natriuretic peptide test	NULL
95	Brain natriuretic peptide	1	Normal	Adult: >=18 yrs old	Both	Serum	<2150 pmol/L	pmol/L	NULL	Collins, S. P., Ronan-Bentle, S. & Storrow, A. B. Diagnostic and prognostic usefulness of natriuretic peptides in emergency department patients with dyspnea. Ann Emerg Med 41, 532-545 (2003).	12658254
96	Butyrylcholinesterase	211	Liver Disease	Adult: >=18 yrs old	Both	serum	2819.05 (1649.86–3988.24) IU/L	IU/L	NULL	NULL	16530396
96	Butyrylcholinesterase	1	Normal	Adult: >=18 yrs old	Both	serum	8014 (6203.33-9824.67) IU/L	IU/L	NULL	NULL	16530396
96	Butyrylcholinesterase	6502	Organophosphate poisoning	Adult: >=18 yrs old	Male	serum	<5320 U/L	U/L	NULL	Mayo clinic: Pseudocholinesterase, serum	NULL
96	Butyrylcholinesterase	1	Normal	Adult: >=18 yrs old	Male	serum	9120 (5320-12920) U/L	U/L	NULL	Mayo clinic: Pseudocholinesterase, serum	NULL
96	Butyrylcholinesterase	6502	Organophosphate poisoning	Adult: >=18 yrs old	Female	serum	<4260 U/L	U/L	The disease and normal reference range is for age 16 or older.	Mayo clinic: Pseudocholinesterase, serum	NULL
96	Butyrylcholinesterase	1	Normal	Adult: >=18 yrs old	Female	serum	8590 (4260-12920) U/L	U/L	NULL	Mayo clinic: Pseudocholinesterase, serum	NULL
99	CA 19-9 tumor marker	4232	Intestinal Included Gastric Cancer	Adult: >=18 yrs old	Both	blood	> 11 U/mL U/mL	U/mL	NULL	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
99	CA 19-9 tumor marker	1	Normal	Adult: >=18 yrs old	Both	blood	< 11 U/mL U/mL	U/mL	NULL	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.	NULL
99	CA 19-9 tumor marker	6503	Cancer	Adult: >=18 yrs old	Both	serum	>37 U/mL	U/mL	If your CA 19-9 is above 37 U/mL, you may have cancer of the pancreas, liver, gallbladder, lung, colon, or stomach. It is important to note that other causes such as infection of the pancreas, and gallbladder along with certain liver disease may also cause an increase in CA19-9 concentration.	University of Rochester Medical Center: CA19-9	NULL
99	CA 19-9 tumor marker	1	Normal	Adult: >=18 yrs old	Both	serum	<37 U/mL	U/mL	NULL	University of Rochester Medical Center: CA19-9	NULL
100	Calcitonin	763	Familial Medullary Thyroid Carcinoma	Adult: >=18 yrs old	Female	serum	>120 pg/mL	pg/mL	NULL	Laboratory Tests and Diagnostic Procedures , 266-432	NULL
100	Calcitonin	1	Normal	Adult: >=18 yrs old	Both	serum	<100 pg/mL	pg/mL	The values presented are for a stimulated calcitonin test	Laboratory Tests and Diagnostic Procedures , 266-432	NULL
100	Calcitonin	763	Familial Medullary Thyroid Carcinoma	Adult: >=18 yrs old	Male	serum	>265 ng/mL	ng/mL	NULL	Laboratory Tests and Diagnostic Procedures , 266-432	NULL
101	Ceruloplasmin	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	15.55 (7.4–23.7) mg/dL	mg/dL	Specifically, this is for newborn less than 8 weeks old	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	26.3 (13.7–38.9) mg/dL	mg/dL	Specifically, this is for newborn between 6 and 11 months old	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	23.2 (13.5–32.9) mg/dL	mg/dL	Specifically, this is for infants between 9 weeks and 5 months old	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	1	Normal	Children: 2-17 yrs old	Both	serum	32.5 (21.7–43.3) mg/dL	mg/dL	Specifically, this is for children between 1 and 7 years old	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	1	Normal	Children: 2-17 yrs old	Both	serum	30.35 (20.5–40.2) mg/dL	mg/dL	Specifically, this is for children between 8 and 13 years old	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	1	Normal	Adolescent:13-18 yrs old	Male	serum	25.9 (17.0–34.8) mg/dL	mg/dL	Specifically, this is for adolescent between 14 and 17 years old	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	1	Normal	Adult: >= 18 yrs old	Male	serum	25.0 (19.0–31.0) mg/dL	mg/dL	NULL	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	1	Normal	Adolescent:13-18 yrs old	Female	serum	32.0 (20.8–43.2) mg/dL	mg/dL	Specifically, this is for adolescent between 14 and 17 years old	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	1	Normal	Adult: >=18 yrs old	Female	serum	32.5 (17.0–48.0) mg/dL	mg/dL	NULL	Mayo Clinic Laboratories: Ceruloplasmin, Serum	NULL
101	Ceruloplasmin	333	Wilson's Disease	Adult: >=18 yrs old	Both	urine	100.0 (0.0–200.0) mg/L	mg/L	This is from a 24hr urine sample. In addition, it is important to note that ceruloplasmin levels are not diagnostic of a specific condition and are usually evaluated along with copper tests for accurate diagnosis.	Cox D.W., Tümer Z., Roberts E.A. (2000) Copper Transport Disorders: Wilson Disease and Menkes Disease. In: Fernandes J., Saudubray JM., Van den Berghe G. (eds) Inborn Metabolic Diseases. Springer, Berlin, Heidelberg	NULL
101	Ceruloplasmin	1	Normal	Adult: >=18 yrs old	Both	serum	275.0 (200.0–350.0) mg/L	mg/L	NULL	Cox D.W., Tümer Z., Roberts E.A. (2000) Copper Transport Disorders: Wilson Disease and Menkes Disease. In: Fernandes J., Saudubray JM., Van den Berghe G. (eds) Inborn Metabolic Diseases. Springer, Berlin, Heidelberg	NULL
102	Chymotrypsin	6451	Cystic Fibrosis of the Pancreas	Children: 2-17 yrs old	Both	stool	2.0 (0.0–4.0) U/g stool	U/g stool	Specifically, this is for children between 1 months and 15 years old	NULL	3581467
102	Chymotrypsin	1	Normal	Children: 2-17 yrs old	Both	stool	34.0 (28.0–40.0) U/g stool	U/g stool	Specifically, this is for children between 1 months and 10 years old	NULL	3581467
103	Complement C1	6452	Complement Component 1 Deficiency	Adult: >=18 yrs old	Both	serum	<12 mg/dL	mg/dL	NULL	Mayo Clinic Laboratories: Complement C1q serum	NULL
103	Complement C1	1	Normal	Adult: >=18 yrs old	Both	serum	17.0 (12.0–22.0) mg/dL	mg/dL	NULL	Mayo Clinic Laboratories: Complement C1q serum	NULL
104	Component C2	6453	C2 Deficiency	Adult: >= 18 yrs old	Both	serum	<25 U/mL	U/mL	NULL	Mayo Clinic laboratories: C2FXN	NULL
104	Component C2	1	Normal	Adult: >= 18 yrs old	Both	serum	36.0 (25.0–47.0) U/mL	U/mL	NULL	Mayo Clinic laboratories: C2FXN	NULL
105	Complement C3	739	Systemic Lupus Erythematosus	Adult: >= 18 yrs old	Both	serum	<75 mg/dL	mg/dL	NULL	Mayo Clinic laboratories: Complement C3 serum	NULL
105	Complement C3	1	Normal	Adult: >= 18 yrs old	Both	serum	125.0 (75.0–175.0) mg/dL	mg/dL	NULL	Mayo Clinic laboratories: Complement C3 serum	NULL
105	Complement C3	6454	Acute Glomerulonephritis	Adult: >= 18 yrs old	Both	serum	<75 mg/dL	mg/dL	NULL	Mayo Clinic laboratories: Complement C3 serum	NULL
105	Complement C3	6455	Membranoproliferative Glomerulonephritis	Adult: >= 18 yrs old	Both	serum	<75 mg/dL	mg/dL	NULL	Mayo Clinic laboratories: Complement C3 serum	NULL
105	Complement C3	6456	Immune Complex Disease	Adult: >= 18 yrs old	Both	serum	<75 mg/dL	mg/dL	NULL	Mayo Clinic laboratories: Complement C3 serum	NULL
105	Complement C3	125	Septic Shock	Adult: >= 18 yrs old	Both	serum	<75 mg/dL	mg/dL	NULL	Mayo Clinic laboratories: Complement C3 serum	NULL
105	Complement C3	739	Systemic Lupus Erythematosus	Adult: >=18 yrs old	Both	blood	<80 mg/dL	mg/dL	NULL	University of Rochester Medical Center: Complement C3 (Blood)	NULL
105	Complement C3	1	Normal	Adult: >=18 yrs old	Both	blood	120 (80-160) mg/dL	mg/dL	NULL	University of Rochester Medical Center: Complement C3 (Blood)	NULL
105	Complement C3	83	Chronic Kidney Disease	Adult: >=18 yrs old	Both	blood	<80 mg/dL	mg/dL	NULL	University of Rochester Medical Center: Complement C3 (Blood)	NULL
106	Complement C4	6457	Hereditary Angioedema	Adult: >=18 yrs old	Both	serum	<14 mg/dL	mg/dL	NULL	Mayo clinic laboratories: Complement C4 serum	NULL
106	Complement C4	1	Normal	Adult: >= 18 yrs old	Both	serum	27.0 (14.0–40.0) mg/dL	mg/dL	NULL	Mayo clinic laboratories: Complement C4 serum	NULL
106	Complement C4	739	Systemic Lupus Erythematosus	Adult: >=18 yrs old	Both	serum	<14 mg/dL	mg/dL	NULL	Mayo clinic laboratories: Complement C4 serum	NULL
106	Complement C4	1	Normal	Adult: >=18 yrs old	Both	serum	27 (40-14) mg/dL	mg/dL	NULL	Mayo clinic laboratories: Complement C4 serum	NULL
106	Complement C4	295	Rheumatoid Arthritis	Adult: >=18 yrs old	Both	serum	<14 mg/dL	mg/dL	NULL	Mayo clinic laboratories: Complement C4 serum	NULL
107	Pancreatic elastase-1	1	Normal	Adult: >=18 yrs old	Both	serum	<3.5 ng/mL	ng/mL	NULL	Mayo Clinic Laboratories: Elastase, Pancreatic, Serum	NULL
107	Pancreatic elastase-1	6458	Pancreatic Insufficiency	Adult: >=18 yrs old	Both	stool	<100 ug/g stool	ug/g stool	NULL	NULL	18506918
107	Pancreatic elastase-1	1	Normal	Adult: >=18 yrs old	Both	stool	>200 ug/g stool	ug/g stool	NULL	NULL	18506918
121	Ferritin	6466	Iron Deficiency	Adult: >=18 yrs old	Male	blood	<24 ug/L	ug/L	NULL	Mayo clinic: Ferritin test	NULL
121	Ferritin	1	Normal	Adult: >=18 yrs old	Male	blood	180 (24-336) ug/L	ug/L	NULL	Mayo clinic: Ferritin test	NULL
121	Ferritin	6466	Iron Deficiency	Adult: >=18 yrs old	Female	blood	<11 ug/L	ug/L	NULL	Mayo clinic: Ferritin test	NULL
121	Ferritin	1	Normal	Adult: >=18 yrs old	Female	blood	159 (11-307)	ug/L	NULL	Mayo clinic: Ferritin test	NULL
121	Ferritin	1	Normal	Adult: >=18 yrs old	Female	blood	159 (307-11) ug/L	ug/L	NULL	Mayo clinic: Ferritin test	NULL
122	Gammaglutamyl transferase (GGT)	1	Normal	Infant: 1 wk-2 yrs old	Both	serum	<178 U/L	U/L	Specifically, this is for infants between 0 and 11 months old	Mayo Clinic Laboratories: Gamma-Glutamyltransferase (GGT), Serum	NULL
